0.99	0.0	0.0	0.0
0.98	0.0	0.0	0.0
0.97	0.0	0.0425894378194	0.000625
0.96	0.0	0.0425894378194	0.000625
0.95	0.0	0.127768313458	0.00112956621005
0.94	0.0	0.298126064736	0.0105681627013
0.93	0.0	0.425894378194	0.0162973293679
0.92	0.0	0.553662691652	0.0175211581407
0.91	0.0	0.979557069847	0.0250142008973
0.9	0.00335570469799	1.61839863714	0.0422205845871
0.89	0.00335570469799	2.59795570698	0.0655389159268
0.88	0.0234899328859	3.83304940375	0.0919703944525
0.87	0.0268456375839	4.98296422487	0.0971455211298
0.86	0.0335570469799	6.21805792164	0.104232427016
0.85	0.0570469798658	7.2402044293	0.123934982215
0.84	0.0671140939597	8.60306643952	0.130855748904
0.83	0.127516778523	9.62521294719	0.136040214758
0.82	0.221476510067	10.3066439523	0.139720315676
0.81	0.305369127517	10.9028960818	0.14265289915
0.8	0.419463087248	11.8398637138	0.148697518078
0.79	0.53355704698	12.6064735945	0.162445697625
0.78	0.661073825503	13.6286201022	0.169201745467
0.77	0.825503355705	14.3526405451	0.174745597774
0.76	1.02348993289	15.2896081772	0.178806941889
0.75	1.25503355705	16.3969335605	0.186510155989
0.74	1.5067114094	17.3339011925	0.199686720924
0.73	1.79194630872	17.8875638842	0.201624228104
0.72	2.06040268456	18.6967632027	0.205725894584
0.71	2.34228187919	19.2078364566	0.208405413917
0.7	2.61073825503	19.804088586	0.210575595842
0.69	2.95637583893	20.3577512777	0.211620327091
0.68	3.20805369128	21.0391822828	0.213807525371
0.67	3.54026845638	21.6780238501	0.216765746783
0.66	3.78859060403	22.1039182283	0.218026981112
0.65	4.13422818792	22.6149914821	0.219447749451
0.64	4.39932885906	23.0834752981	0.220213686511
0.63	4.71812080537	23.2538330494	0.221726441013
0.62	4.96979865772	23.594548552	0.223150834534
0.61	5.26510067114	23.8500851789	0.224845363468
0.6	5.48993288591	24.0204429302	0.225624803943
0.59	5.72483221477	24.4037478705	0.227022433247
0.58	5.94630872483	24.5741056218	0.227283179379
0.57	6.24832214765	24.7444633731	0.227389214802
0.56	6.46308724832	24.9574105622	0.228287829527
0.55	6.65100671141	25.2555366269	0.228657876908
0.54	6.87919463087	25.5536626917	0.230595511216
0.53	7.06375838926	25.7666098807	0.230782167972
0.52	7.25503355705	25.8517887564	0.231062238135
0.51	7.42617449664	25.9795570698	0.231810422295
0.5	7.63422818792	26.1073253833	0.231963116175
0.49	7.78187919463	26.3202725724	0.232171142249
0.48	7.97315436242	26.4906303237	0.232815230128
0.47	8.13422818792	26.660988075	0.233051982079
0.46	8.3288590604	26.7461669506	0.233203811389
0.45	8.51342281879	26.9591141397	0.233528418782
0.44	8.70469798658	27.0017035775	0.233452583869
0.43	8.88590604027	27.129471891	0.233607547602
0.42	9.06375838926	27.2572402044	0.233749121137
0.41	9.18791946309	27.4275979557	0.234308914552
0.4	9.36912751678	27.5553662692	0.234369809192
0.39	9.5067114094	27.6405451448	0.23456340311
0.38	9.70469798658	27.8109028961	0.235059913014
0.37	9.86241610738	27.9386712095	0.23521001696
0.36	10.0067114094	28.0238500852	0.235325699271
0.35	10.177852349	28.1516183986	0.235507160759
0.34	10.3456375839	28.2367972743	0.235577886431
0.33	10.5234899329	28.2793867121	0.235582372298
0.32	10.7516778523	28.3219761499	0.235639876033
0.31	10.9228187919	28.3645655877	0.235701991746
0.3	11.1073825503	28.4923339012	0.235806392052
0.29	11.2986577181	28.534923339	0.235919750388
0.28	11.4362416107	28.7052810903	0.236059889831
0.27	11.6476510067	28.7904599659	0.236321605227
0.26	11.8590604027	28.9182282794	0.236532014579
0.25	12.0503355705	28.9182282794	0.236539150004
0.24	12.3187919463	28.9182282794	0.236483166808
0.23	12.5704697987	28.9182282794	0.236507754358
0.22	12.7852348993	28.9608177172	0.236574553368
0.21	13.0536912752	29.0459965928	0.236857477783
0.2	13.2818791946	29.0885860307	0.236902377148
0.19	13.5369127517	29.0885860307	0.236926326116
0.18	13.788590604	29.2163543441	0.237021228931
0.17	14.0704697987	29.2589437819	0.237106736711
0.16	14.3691275168	29.3441226576	0.236904790951
0.15	14.6845637584	29.3441226576	0.237021056678
0.14	15.1040268456	29.3867120954	0.237170994187
0.13	15.5033557047	29.4293015332	0.237168486111
0.12	15.9429530201	29.471890971	0.237151177864
0.11	16.3657718121	29.471890971	0.237282086689
0.1	16.8590604027	29.5144804089	0.237345016498
0.09	17.3859060403	29.5996592845	0.237425199873
0.08	17.9899328859	29.6422487223	0.237373180529
0.07	18.2852348993	29.6422487223	0.237386538484
0.06	18.4261744966	29.6422487223	0.237448832069
0.05	18.4966442953	29.6422487223	0.23736642793
0.04	18.5	29.6422487223	0.23736642793
0.03	18.5033557047	29.6422487223	0.237354649542
0.02	18.5067114094	29.6422487223	0.237354649542
0.01	18.5067114094	29.6422487223	0.237354649542
