0.99	0.0	0.0	0.0
0.98	0.0	0.0	0.0
0.97	0.0	0.0	0.0
0.96	0.0	0.0	0.0
0.95	0.00335570469799	0.0	0.0
0.94	0.00671140939597	0.0	0.0
0.93	0.010067114094	0.0	0.0
0.92	0.0268456375839	0.0	0.0
0.91	0.0503355704698	0.0	0.0
0.9	0.114093959732	0.127768313458	2.23214285714e-05
0.89	0.184563758389	0.255536626917	4.90196078431e-05
0.88	0.261744966443	0.468483816014	9.77067183463e-05
0.87	0.322147651007	0.511073253833	0.000106571966573
0.86	0.439597315436	0.809199318569	0.000183947721269
0.85	0.580536912752	1.19250425894	0.000283579318667
0.84	0.741610738255	1.61839863714	0.000425202111011
0.83	0.946308724832	1.70357751278	0.000606760977174
0.82	1.11744966443	1.83134582624	0.000634513986489
0.81	1.3255033557	2.00170357751	0.000661119192276
0.8	1.52013422819	2.42759795571	0.000745960275285
0.79	1.71140939597	2.76831345826	0.00137825514981
0.78	1.91610738255	3.36456558773	0.00152150708245
0.77	2.09731543624	3.62010221465	0.00157951172776
0.76	2.29865771812	3.79045996593	0.0016160199933
0.75	2.4932885906	4.08858603066	0.00167946875594
0.74	2.69798657718	4.1737649063	0.00169801325045
0.73	2.88590604027	4.42930153322	0.00190949308914
0.72	3.12416107383	4.94037478705	0.00344006914051
0.71	3.34899328859	5.15332197615	0.00351832740189
0.7	3.60067114094	5.45144804089	0.00476457419619
0.69	3.78523489933	5.62180579216	0.00541905666594
0.68	3.95637583893	5.83475298126	0.00633687691734
0.67	4.18456375839	6.21805792164	0.00851255183229
0.66	4.40604026846	6.60136286201	0.00909278951805
0.65	4.60738255034	6.85689948893	0.00974258873206
0.64	4.85570469799	7.2402044293	0.0103003996647
0.63	5.08724832215	7.4531516184	0.0107536112397
0.62	5.3389261745	7.83645655877	0.0118742206852
0.61	5.59395973154	8.04940374787	0.0127103544999
0.6	5.81543624161	8.30494037479	0.0138653604296
0.59	6.03355704698	8.34752981261	0.0138736190512
0.58	6.20805369128	8.47529812606	0.0144011881142
0.57	6.44295302013	8.68824531516	0.0169151964979
0.56	6.58389261745	8.90119250426	0.0171447679688
0.55	6.79865771812	8.9863713799	0.0172722648624
0.54	7.06040268456	9.07155025554	0.0173079820867
0.53	7.29865771812	9.24190800681	0.0180787419827
0.52	7.47315436242	9.41226575809	0.0183923618267
0.51	7.67785234899	9.49744463373	0.0186147603954
0.5	7.87248322148	9.66780238501	0.0192469670434
0.49	8.09731543624	9.79557069847	0.0195861917241
0.48	8.31879194631	9.79557069847	0.0195899489339
0.47	8.52013422819	9.92333901193	0.0199500930347
0.46	8.73489932886	9.96592844974	0.0203543265552
0.45	8.92953020134	10.0085178876	0.0205461317743
0.44	9.10738255034	10.136286201	0.0214504164463
0.43	9.30536912752	10.1788756388	0.0214531038929
0.42	9.51677852349	10.2640545145	0.0215979547732
0.41	9.76174496644	10.3066439523	0.0215974414171
0.4	9.97315436242	10.3492333901	0.0217946826714
0.39	10.177852349	10.3492333901	0.0217889290642
0.38	10.3993288591	10.3492333901	0.0217885429161
0.37	10.5771812081	10.3492333901	0.0217881133881
0.36	10.8355704698	10.4344122658	0.021875011057
0.35	11.0604026846	10.5621805792	0.0218778476665
0.34	11.3322147651	10.5621805792	0.0218743508382
0.33	11.5302013423	10.6473594549	0.0218789756643
0.32	11.8020134228	10.6473594549	0.0218832410405
0.31	12.0805369128	10.6899488927	0.02234177054
0.3	12.288590604	10.7325383305	0.0224132704393
0.29	12.5302013423	10.7325383305	0.0224053142002
0.28	12.8791946309	10.7751277683	0.0224054715478
0.27	13.1510067114	10.8177172061	0.0224158469229
0.26	13.4194630872	10.860306644	0.0224744939128
0.25	13.7651006711	10.9454855196	0.0225020799631
0.24	14.0771812081	10.9880749574	0.0225116041029
0.23	14.4194630872	11.0306643952	0.0226487421635
0.22	14.7919463087	11.0306643952	0.0226446625001
0.21	15.2147651007	11.0306643952	0.0226511985187
0.2	15.7080536913	11.1158432709	0.0226549511977
0.19	16.2281879195	11.2436115843	0.0226862869265
0.18	16.8053691275	11.2862010221	0.023250553387
0.17	17.5201342282	11.3713798978	0.0232970207436
0.16	18.2483221477	11.4565587734	0.0233077199346
0.15	19.0369127517	11.4991482112	0.0233079356146
0.14	19.9530201342	11.4991482112	0.0233041539714
0.13	21.0436241611	11.5417376491	0.0233474828154
0.12	22.3523489933	11.5843270869	0.0233879542635
0.11	23.6912751678	11.6695059625	0.0233934864482
0.1	25.2046979866	11.7546848382	0.024073202968
0.09	27.067114094	11.797274276	0.0240820515034
0.08	28.8825503356	11.9250425894	0.0241982842804
0.07	30.3523489933	12.0102214651	0.0242553357424
0.06	31.0570469799	12.0528109029	0.0242876217896
0.05	31.2919463087	12.0528109029	0.0242962331846
0.04	31.3657718121	12.0528109029	0.0242913559817
0.03	31.3758389262	12.0528109029	0.0242919465831
0.02	31.3758389262	12.0528109029	0.0242919465831
0.01	31.3758389262	12.0528109029	0.0242919465831
